ID,Age,Income,Debt,CreditScore,EmploymentYears,EducationLevel,Default
783815,52,149599,35857,488,18,Bachelor,0
918166,54,133715,5724,349,19,Master,0
192306,59,74734,81738,373,26,Bachelor,0
798274,23,109406,67228,777,12,High School,1
56013,38,61212,48780,560,12,Master,0
268037,61,136867,40858,615,29,High School,0
359867,40,92055,62663,449,23,High School,0
103211,42,152696,18562,620,18,PhD,1
761137,19,118410,22770,765,11,PhD,0
18429,50,167096,98666,714,12,Bachelor,0
776753,49,64874,43159,467,27,High School,0
649357,46,36001,60110,683,11,PhD,0
995247,50,58419,37765,720,26,Master,0
732318,53,92827,68477,305,18,Master,0
779213,33,135713,36351,518,25,High School,1
355318,61,90493,72686,352,3,High School,0
252617,62,186441,72834,679,10,High School,0
20962,35,88038,35311,674,3,Master,0
713119,18,150249,95551,488,16,Master,0
918129,18,91176,76510,430,18,Master,0
537037,58,136172,78681,822,13,High School,0
401446,19,106716,65338,638,27,Bachelor,0
4139,19,83767,39050,462,18,Bachelor,1
434825,55,193215,35175,828,29,High School,0
485685,26,105164,31126,595,27,PhD,0
756328,49,43298,11996,586,6,Master,0
680349,33,20786,54631,550,9,Bachelor,0
998586,60,119577,92790,428,21,High School,0
361392,20,155703,49552,712,1,PhD,0
270468,46,141063,17019,378,30,High School,0
423982,40,112870,75455,781,9,Bachelor,0
419943,33,52977,44261,688,17,PhD,0
282869,32,58787,45537,765,2,Master,1
114665,45,34054,59627,723,12,High School,0
28037,51,67133,67990,797,12,Bachelor,0
732618,37,35399,74159,375,29,Master,0
332354,49,147643,8415,602,20,Master,0
387598,28,117763,61441,637,1,Master,0
363631,49,197961,34562,308,8,PhD,0
577712,19,41720,91098,309,28,Bachelor,0
322442,34,112688,56848,397,22,Bachelor,0
253085,48,107541,56160,673,29,High School,0
612436,23,98307,59137,673,6,Master,0
651568,37,62529,17113,744,27,PhD,1
529159,36,197745,80040,476,23,PhD,0
90686,34,152417,81352,333,7,Bachelor,0
36397,34,193667,71364,678,21,PhD,0
366324,61,61888,74097,315,26,PhD,0
569560,40,155173,66016,499,22,Bachelor,0
28944,65,139025,86772,476,6,PhD,0
678668,41,114991,50137,533,16,Bachelor,0
478604,45,31641,72401,343,13,Master,0
302103,53,183081,39918,598,14,PhD,0
328511,53,149907,18024,532,11,Bachelor,0
398019,64,49917,11860,778,7,Bachelor,0
43789,40,187992,81880,315,6,Bachelor,0
8056,48,37303,30753,657,24,High School,0
117521,40,141279,74378,499,17,Bachelor,0
635518,25,159251,17262,348,5,PhD,0
220003,23,105904,20875,823,7,PhD,0
462740,64,157496,20953,588,27,Master,0
667180,53,116148,17085,804,6,PhD,0
323976,28,57066,36636,390,30,Bachelor,0
234208,19,89290,37227,577,1,Master,1
551231,65,161766,88151,396,29,Bachelor,1
921459,42,68541,26620,469,16,Master,1
333034,54,155577,15340,538,15,PhD,0
484454,48,54513,90915,445,8,High School,0
762594,39,87102,74488,304,19,High School,0
855266,64,67748,89887,576,28,Master,0
809051,22,53142,24397,817,14,Bachelor,0
75330,59,186786,86184,334,28,High School,0
803741,62,23932,23469,628,20,High School,0
516473,37,121425,37672,334,4,PhD,0
253496,49,43345,76352,773,24,PhD,0
242206,43,106296,94347,571,22,High School,1
666113,43,131687,15867,758,23,Master,0
313933,51,121070,40390,380,23,PhD,0
854613,41,97084,50083,555,9,PhD,0
567809,60,107987,73465,775,23,Master,0
219107,61,58260,64511,708,28,Bachelor,0
651160,60,182300,88252,371,1,Master,0
893133,38,74448,93951,681,27,PhD,0
278121,18,139900,53201,635,26,PhD,0
91039,63,40697,83027,362,20,PhD,0
435823,19,84017,31934,463,28,Master,0
745164,19,24866,79984,325,15,High School,0
127524,42,199714,29767,801,16,High School,0
638811,38,36252,10605,338,10,PhD,1
811935,33,115885,93877,534,0,Master,1
357336,40,193259,51217,846,17,Master,0
38045,22,123768,82540,556,21,High School,1
642268,50,108017,71722,830,19,High School,0
966514,35,22994,36892,414,12,High School,0
370826,57,104662,26199,393,4,High School,0
856106,24,31791,86025,819,24,Master,1
354315,62,162491,27263,396,1,Bachelor,0
701095,59,59112,50706,425,14,High School,1
67727,49,80473,48273,669,1,High School,0
273245,58,113867,53518,636,15,PhD,1
962649,64,35943,27868,430,18,High School,0
986225,52,92916,60811,431,3,High School,0
152681,31,75345,81239,304,11,High School,0
894400,56,189451,31992,598,0,High School,0
792589,30,194101,29408,416,10,Master,0
678270,40,65307,91035,307,4,High School,1
302337,25,61847,85271,734,22,PhD,1
304142,40,141414,37509,303,25,Bachelor,0
80268,30,164453,97165,798,19,PhD,1
941394,43,104649,54146,791,16,High School,1
142188,32,61528,28744,668,1,High School,0
42361,39,28207,80882,629,29,Bachelor,0
991857,37,176506,71431,614,17,PhD,0
514881,61,190485,19840,647,29,Master,0
422499,35,144864,69010,453,25,High School,0
842381,18,69122,37321,304,24,PhD,0
797350,34,47818,66306,587,1,Bachelor,0
533098,63,78447,45818,676,8,PhD,0
597876,46,139346,76480,724,28,High School,0
230395,21,190565,71501,496,10,Master,0
818705,38,134820,89534,331,24,Master,1
690326,37,99083,35923,835,30,PhD,0
344812,39,188315,53869,662,11,PhD,0
313659,34,125298,92006,767,19,Master,1
390586,43,189729,34817,697,10,PhD,0
415113,30,177716,88495,451,25,PhD,1
636839,45,35940,29814,588,25,Bachelor,0
970940,44,31250,7967,616,13,Master,0
287185,37,137785,32705,648,15,Master,0
477495,25,100267,43687,598,24,Master,0
984122,39,40185,10465,346,8,Master,0
989849,33,111222,35474,453,18,Master,0
341362,47,166715,20376,601,14,Bachelor,0
7338,53,116702,7124,526,6,High School,1
76575,61,180473,84079,415,21,High School,0
933691,22,126543,81325,687,2,High School,0
249419,29,197124,58625,675,26,Bachelor,0
611706,51,98380,97254,367,9,High School,0
259799,37,52334,75443,666,9,Master,0
185315,28,185808,45619,577,24,Master,1
346912,26,192433,36151,413,0,Bachelor,0
76905,30,142117,99970,432,21,Master,0
363637,51,146822,48733,705,30,High School,0
955755,54,33322,23602,728,1,High School,0
952739,33,75518,69119,602,1,PhD,0
743362,63,86073,14533,476,20,Master,0
31611,51,99168,70581,745,7,High School,0
439661,29,186502,34535,616,2,Bachelor,1
202270,20,55071,63741,797,7,High School,1
391773,52,81557,80049,625,17,PhD,0
614278,28,108912,23191,625,30,High School,0
902091,47,71996,35446,663,22,Master,0
906528,32,36790,35544,559,6,Master,0
120673,30,198483,20862,832,20,PhD,0
531854,36,184812,79848,680,10,Bachelor,0
691912,50,122344,95486,555,20,High School,0
898143,50,173702,49875,494,1,PhD,0
387686,49,35415,15957,415,24,High School,0
543950,60,100898,10978,420,17,High School,0
307939,50,172289,38861,409,22,PhD,1
591856,21,83772,52479,527,12,High School,0
321268,46,193298,64061,570,19,Bachelor,0
888079,63,30212,68930,830,7,Bachelor,0
880897,61,188787,17884,534,3,Master,0
780570,36,185117,87577,529,26,PhD,1
457015,34,87517,36222,352,21,High School,0
347606,30,56651,20655,536,15,Bachelor,0
924995,46,97773,75996,607,7,Master,0
184393,20,164726,22259,416,7,Master,0
536076,51,198518,46672,300,30,PhD,0
605466,41,119039,32063,471,25,Bachelor,0
192640,56,118902,17646,333,8,Bachelor,0
176919,43,142773,18519,543,13,Bachelor,0
496424,50,29041,27632,496,29,High School,1
298312,56,86830,11280,640,25,Master,0
709890,41,42507,66976,745,9,Master,0
356304,22,114145,76255,325,29,Bachelor,0
213963,19,80564,29491,488,26,High School,0
471120,43,153765,19791,331,20,Bachelor,0
563939,28,116765,88607,848,17,PhD,0
412093,34,172899,68881,847,25,PhD,0
381757,45,126026,99841,549,22,PhD,1
181210,65,88137,8030,334,9,Master,0
905616,48,163348,50338,462,6,PhD,0
379518,56,170517,52240,384,16,Master,0
684440,33,40256,94699,822,25,High School,0
633617,43,108294,83357,835,19,PhD,1
387198,46,97457,87704,486,1,High School,0
434648,52,181795,86490,399,8,PhD,0
758109,24,190440,5541,482,22,PhD,0
10442,24,109908,21548,434,11,Bachelor,1
335535,65,97337,51599,337,19,High School,0
993556,27,173808,88404,407,30,High School,0
510630,40,199231,34567,512,9,Bachelor,0
473937,33,153666,86571,517,3,Master,0
572297,32,63546,85558,644,30,Master,0
82188,21,186358,32597,500,22,High School,1
545710,34,37393,87078,352,22,Master,0
728285,58,79350,34908,651,10,PhD,0
355855,33,97108,29248,610,18,PhD,0
287415,18,188441,23009,542,5,Master,0
261747,60,50066,68631,683,17,Master,0
521608,61,47601,75961,696,15,PhD,1
466958,62,104771,75123,341,16,Bachelor,0
545006,29,66880,75519,586,1,PhD,1
307651,47,158542,90800,809,10,High School,0
38285,65,197109,12943,479,8,High School,0
61044,21,75628,54329,459,19,High School,0
380743,55,87970,9687,344,8,PhD,0
115417,58,149084,54019,615,25,Master,1
87641,51,121176,82213,344,11,Master,0
39414,20,33231,59645,589,3,Bachelor,0
8571,19,111784,92386,395,18,Master,1
53608,52,82582,90918,367,9,PhD,0
709285,49,69579,24967,581,26,Bachelor,0
990088,59,37118,34823,780,20,High School,0
69741,26,199267,6091,650,21,Bachelor,0
183744,47,106232,84270,821,19,Master,1
466702,30,189501,61539,481,6,PhD,0
136754,49,161957,31605,458,19,PhD,0
448015,23,52109,73591,659,1,Master,0
800426,58,160068,50885,658,29,Bachelor,0
675968,26,103431,77931,600,21,Bachelor,0
558387,65,107379,48682,433,25,PhD,1
175890,55,38365,23174,674,29,Master,0
672669,62,105536,90934,633,14,High School,0
761567,25,48250,25318,784,16,PhD,1
467801,41,26982,58310,656,0,PhD,0
73125,63,156120,35860,769,7,Master,1
240215,50,76255,14745,554,24,PhD,0
336006,23,143942,76671,548,11,Bachelor,0
279148,42,107179,74392,546,11,PhD,0
105419,56,29355,26072,464,15,Master,0
774905,37,177233,6580,582,24,Bachelor,0
483328,51,127269,14708,643,7,Master,0
265191,32,77912,61304,456,11,Master,1
264788,44,136059,67366,363,16,Master,0
209495,32,124792,66181,496,12,PhD,0
540580,29,21291,35821,680,28,Master,1
826761,58,153572,51920,579,25,High School,0
39876,45,115421,77552,554,14,Master,0
350704,38,34022,49429,309,21,Bachelor,0
531739,26,147628,93705,708,6,PhD,0
734083,60,142719,12147,636,11,PhD,0
818895,50,92459,95664,524,24,Master,0
301763,25,90266,68330,518,17,PhD,1
960786,52,45278,94825,458,5,PhD,0
777458,48,31526,19961,438,22,Master,0
17435,52,179872,87801,343,30,PhD,1
599552,61,170099,65282,606,13,Bachelor,0
593534,26,75313,41573,680,26,High School,0
436669,44,169083,94833,543,29,PhD,0
147163,56,131940,62707,500,15,Bachelor,0
578113,64,159065,71548,528,15,Master,1
365931,30,117642,7938,510,8,Master,0
975046,58,144056,37415,772,4,High School,0
675521,32,62991,77898,662,16,High School,0
197969,58,186256,28326,543,17,Bachelor,0
19166,37,94543,96604,805,17,Master,1
385792,21,24170,38272,849,9,PhD,0
55731,60,189402,7805,765,13,Master,0
413714,18,134424,59644,410,5,PhD,1
397084,37,88606,65679,457,0,Bachelor,0
773605,48,112823,56127,777,26,PhD,0
175828,65,170630,91858,660,29,Bachelor,0
34478,35,137332,85935,850,12,High School,0
802882,64,158101,54627,432,30,Master,0
101648,44,54800,43605,380,17,High School,0
580720,33,162917,68562,833,5,Master,0
856433,53,175488,98316,763,1,Bachelor,0
98399,56,136334,15301,407,15,High School,0
527759,36,144165,79862,520,1,Master,0
727502,30,159861,6242,768,5,Bachelor,0
969960,23,87139,29781,553,18,Bachelor,1
906752,61,164716,88106,694,28,Bachelor,0
709373,24,160555,56885,510,14,Master,1
518846,46,165206,8225,759,22,Bachelor,0
626050,47,38165,35639,521,21,High School,0
149837,42,135554,50072,688,12,PhD,0
905133,50,107194,45684,733,12,High School,0
674700,63,71960,74312,802,5,PhD,0
43531,32,60666,66751,735,11,Master,0
67302,47,72178,96832,302,12,Master,0
685291,47,40067,22516,576,19,Master,0
294042,57,191176,90009,318,26,Bachelor,0
607534,43,123605,72173,352,19,Bachelor,0
320196,26,125734,63559,565,3,High School,0
746840,49,123814,18752,337,26,High School,0
585841,23,135088,32110,562,2,Bachelor,0
414882,21,88419,94802,485,14,Master,0
978328,57,57368,57685,446,14,Bachelor,0
414129,38,159814,74613,821,22,Bachelor,0
380532,33,159485,77719,445,6,Master,1
381111,21,119526,84220,843,2,Bachelor,0
309024,57,149448,15673,615,4,Bachelor,0
714246,60,174099,57740,384,30,Bachelor,0
436422,48,125662,9060,583,17,PhD,0
321359,56,123175,59647,787,8,High School,1
752889,40,98068,41911,314,11,PhD,0
712226,29,159993,90450,629,3,Master,0
434757,46,63338,31909,453,30,High School,0
38879,20,156777,93941,453,1,Bachelor,0
637142,30,51274,30346,707,5,PhD,0
336424,60,153422,72971,614,25,Bachelor,0
909850,43,184753,86433,809,7,High School,0
289008,42,78909,14912,344,17,PhD,1
862265,25,182486,60639,467,29,High School,0
346091,34,74346,44180,453,10,Bachelor,1
231292,29,29969,51258,362,14,High School,0
856115,31,197587,37896,322,20,Master,0
125749,42,130143,42234,791,23,Master,0
68372,35,188388,19041,677,2,Master,1
269540,61,31412,42757,708,14,Master,0
123252,29,54113,71649,633,2,High School,0
235294,34,144926,86222,595,11,Master,0
87591,49,20224,40481,799,20,PhD,1
545585,39,158857,95059,413,14,PhD,0
193852,50,196826,17013,768,29,PhD,0
747051,48,97901,45827,358,13,Bachelor,0
471740,26,122378,23098,757,27,High School,0
637891,50,87275,89529,635,15,PhD,0
218609,34,127027,7771,699,20,High School,0
992041,32,115695,6391,458,10,Master,0
622122,58,77276,49667,430,11,Bachelor,0
340489,24,139585,92049,420,11,Bachelor,0
564514,31,137517,92697,490,30,Bachelor,0
70951,53,133464,18232,683,18,PhD,0
898187,23,176458,60263,470,10,Master,0
798872,53,192419,76785,342,16,PhD,0
22230,47,63493,57506,417,28,Bachelor,0
106669,57,155049,15723,808,6,PhD,0
170535,48,91022,9464,815,28,PhD,1
708059,56,145822,83355,793,29,High School,1
934134,52,146623,96109,793,1,Bachelor,0
394386,51,63092,47517,458,15,Master,1
224031,27,179515,78577,686,13,High School,0
642422,39,134716,96780,540,25,PhD,1
30048,42,56832,53878,838,4,High School,0
883505,25,85810,51831,491,10,PhD,1
543116,30,98020,43394,644,6,High School,0
322594,45,60745,98230,633,1,Bachelor,0
738021,53,165099,90896,486,19,Bachelor,1
349760,47,136055,68046,601,23,High School,0
947169,30,93803,55411,826,6,PhD,0
843297,41,116515,86809,555,23,PhD,1
993566,62,108626,54553,653,5,High School,0
182985,39,20387,60423,816,1,Bachelor,1
489944,58,92823,57287,733,9,PhD,0
25684,32,118412,76619,378,16,PhD,0
767791,65,115317,62837,686,6,Bachelor,0
132897,53,44398,22126,376,24,Bachelor,1
461260,32,52008,76042,445,22,Master,0
857069,30,176897,71157,774,22,High School,1
510486,62,169991,23057,527,9,PhD,0
187538,20,23519,82649,525,1,PhD,0
45422,43,90695,47293,568,25,High School,0
532236,42,79084,50420,377,6,PhD,0
362453,32,199855,34820,300,11,Bachelor,1
351633,36,162783,6232,328,8,Bachelor,0
948139,46,34290,30512,548,8,Master,0
972268,45,45904,76603,786,25,PhD,0
260406,19,161575,39189,748,5,PhD,0
370136,18,56420,87151,845,26,Bachelor,0
315371,33,173731,6592,456,5,Master,0
73755,28,105835,71710,727,21,Master,1
310774,46,111303,18214,534,1,Master,0
322832,43,190166,18412,688,19,PhD,0
977319,62,182085,93979,814,12,PhD,1
3768,25,118252,62436,695,4,Bachelor,0
59754,35,170412,34413,454,17,PhD,1
913951,30,186804,32704,324,24,Bachelor,0
655308,20,87379,89901,833,6,High School,1
569554,36,183133,11557,824,23,PhD,0
903265,44,124836,92822,613,9,PhD,0
483161,28,194114,11399,388,20,PhD,1
572633,42,185374,63391,478,22,High School,0
355433,31,60509,63307,592,10,PhD,0
69308,46,182815,28942,800,1,High School,0
401724,30,50351,23398,792,24,Bachelor,0
742868,47,94717,36446,409,12,PhD,0
248666,29,97673,48303,719,29,Master,0
421832,24,181044,6121,467,17,High School,0
877022,38,137843,38911,344,6,High School,0
373519,58,49100,65321,704,16,Bachelor,0
413049,21,150909,11969,417,5,Bachelor,0
788675,34,79396,53303,321,8,High School,0
56998,48,47842,60913,362,28,High School,0
250261,53,52041,57880,466,10,Bachelor,0
649512,42,167520,90415,637,13,Bachelor,0
875875,28,50942,15728,707,19,Master,0
701957,47,44615,7356,378,6,Bachelor,0
108698,32,89525,47847,803,24,High School,0
39477,61,85141,95632,825,1,High School,0
852710,20,108424,50188,389,13,Bachelor,0
989156,42,87884,99441,732,25,Bachelor,0
820622,51,169952,38964,620,30,High School,0
764482,31,126121,32713,686,0,PhD,0
981864,20,42796,38256,527,29,Master,0
919498,40,111576,37265,519,18,Master,0
807650,61,123791,42549,500,24,PhD,0
387583,38,186766,6068,315,14,PhD,0
74017,22,71198,5732,348,28,PhD,0
753816,51,39808,17103,592,13,Master,1
542566,31,29190,76379,565,17,High School,0
774916,34,98913,68876,564,13,Master,0
816755,61,144982,5503,580,3,High School,0
205914,24,181214,71211,801,20,High School,0
225327,38,176922,21031,514,13,High School,0
912902,45,155490,80917,568,7,PhD,0
196741,41,188056,42085,525,20,High School,1
563055,19,134608,31840,478,28,Master,0
204381,26,178142,96030,455,10,Bachelor,0
138547,26,184863,90274,542,23,PhD,0
604561,20,29135,65660,408,11,Master,0
726922,56,146716,41628,648,7,Bachelor,0
22570,56,68338,73786,542,30,Bachelor,0
838454,62,64779,50831,588,10,Master,0
774370,29,93070,27081,503,24,High School,0
96450,53,137126,19274,442,16,Master,1
540390,33,194176,77274,522,14,PhD,0
309146,48,193234,81253,751,1,PhD,0
440087,48,130867,99494,665,13,High School,0
910432,53,25523,13264,303,13,Bachelor,1
640623,39,198278,55651,495,25,PhD,1
162422,59,153426,82925,849,13,PhD,1
676172,21,60565,47144,500,27,Bachelor,0
626574,55,135326,20639,445,17,Bachelor,0
602189,65,190127,86329,650,18,High School,0
266051,48,36363,94598,334,16,High School,0
564513,53,21603,12634,402,16,PhD,0
260369,18,177246,17574,764,2,High School,0
437046,46,70505,37023,635,25,High School,0
867822,23,143526,47982,581,21,Master,0
385242,35,47887,43946,525,9,Master,0
594152,42,152201,17342,323,24,Bachelor,1
919257,59,77183,12694,420,17,Master,0
123425,24,125957,7352,639,22,High School,0
921091,51,120007,10844,560,4,Master,0
115820,34,101425,45273,687,12,High School,0
146147,19,154775,72517,620,15,Bachelor,1
636129,45,50069,13235,806,17,Bachelor,0
16435,24,71770,28971,341,25,Bachelor,0
246352,63,102103,36637,720,11,Master,0
755945,29,96469,85373,703,25,Bachelor,0
446922,38,68103,28554,836,10,PhD,0
660311,23,63642,6362,673,18,High School,0
599070,55,65282,27335,322,29,PhD,0
488756,25,109553,85641,693,4,Bachelor,0
293636,64,192414,33684,835,2,Master,1
158573,38,163746,55602,391,25,High School,0
862029,61,148420,78213,665,28,Bachelor,0
491212,60,93124,25678,839,27,PhD,0
102347,50,173709,33164,340,14,Bachelor,0
224649,23,32259,91969,765,14,PhD,0
955442,31,111360,37149,834,18,PhD,0
955016,30,61422,29983,443,10,PhD,0
590950,54,126214,31625,505,21,PhD,0
582447,38,192029,28645,396,19,High School,0
942038,33,68118,91009,304,22,Bachelor,0
360800,18,197657,60287,812,7,High School,0
